end_ip,rtt,ttl
140.249.128.93,5,8
219.146.26.202,6,9
219.146.29.238,4,9
219.146.29.230,1,9
140.249.128.161,2,8
140.249.132.69,1,7
10.54.143.197,0,3
219.146.26.206,6,9
140.249.128.133,7,8
140.249.128.101,5,8
140.249.128.121,4,8
140.249.129.229,5,8
140.249.128.145,4,8
140.249.128.121,17,8
219.146.27.69,10,10
219.146.26.210,8,9
219.146.27.69,9,10
219.146.26.210,9,9
219.146.27.65,34,10
219.146.27.65,43,10
219.146.26.202,90,9
10.54.160.69,0,3
219.146.29.230,2,9
140.249.129.225,2,8
219.146.29.234,2,9
140.249.128.77,6,8
219.146.26.206,8,9
219.146.26.206,7,9
219.146.27.69,11,10
219.146.27.65,8,10
219.146.26.210,10,9
219.146.26.214,8,9
219.146.26.214,7,9
219.146.27.69,10,10
140.249.132.77,1,7
103.41.143.54,0,5
140.249.128.253,7,8
140.249.128.209,6,8
140.249.129.237,6,8
219.146.26.206,6,9
219.146.27.69,11,10
140.249.128.145,3,8
219.146.29.238,2,9
219.146.26.202,6,9
219.146.26.210,29,9
219.146.27.69,25,10
219.146.26.214,28,9
219.146.26.210,9,9
140.249.133.61,2,7
116.251.113.73,0,5
219.146.27.65,8,10
219.146.27.65,7,10
219.146.27.65,9,10
10.54.188.238,1,7
140.249.133.69,2,7
140.249.133.77,2,7
140.249.133.57,1,7
219.146.27.65,8,10
140.249.132.69,1,7
219.146.29.230,2,9
140.249.128.245,8,8
140.249.129.229,6,8
219.146.27.69,14,10
140.249.128.205,7,8
140.249.128.181,5,8
140.249.129.237,6,8
219.146.27.69,11,10
219.146.29.234,9,9
140.249.132.53,1,7
219.146.27.69,10,10
219.146.27.69,9,10
219.146.29.226,3,9
219.146.29.238,4,9
219.146.29.230,2,9
140.249.128.193,2,8
219.146.26.202,7,9
219.146.26.210,8,9
219.146.26.202,7,9
219.146.26.202,7,9
219.146.26.210,8,9
219.146.26.210,43,9
219.146.29.226,3,9
140.249.128.137,6,8
140.249.128.65,18,8
116.251.127.42,0,4
103.41.143.114,0,5
219.146.29.230,2,9
140.249.128.205,7,8
219.146.26.202,7,9
140.249.128.101,6,8
140.249.128.213,8,8
219.146.27.69,9,10
10.54.160.9,0,3
219.146.27.65,8,10
219.146.27.69,9,10
219.146.27.69,9,10
219.146.27.65,8,10
116.251.115.53,2,7
219.146.26.210,9,9
140.249.132.61,1,7
140.249.133.77,1,7
219.146.26.202,7,9
219.146.27.65,23,10
219.146.27.69,10,10
140.249.128.145,4,8
219.146.27.69,11,10
219.146.27.69,7,10
219.146.27.65,32,10
140.249.129.241,2,8
219.146.27.65,8,10
103.41.143.110,0,5
219.146.27.65,8,10
219.146.26.202,6,9
219.158.10.62,4,9
140.249.128.53,8,8
140.249.129.233,0,8
140.249.128.81,1,8
140.249.128.145,3,8
140.249.129.245,6,8
140.249.132.69,0,5
219.146.29.230,4,9
103.41.143.114,0,5
103.41.143.54,0,5
219.146.27.65,7,10
219.146.27.69,56,10
140.249.132.53,2,7
10.54.188.190,0,3
219.146.29.234,6,9
219.146.27.65,24,10
219.146.26.202,24,9
140.249.133.101,0,7
140.249.132.53,1,7
140.249.128.53,7,8
140.249.128.229,7,8
219.146.27.65,10,10
140.249.128.89,6,8
219.146.29.238,32,9
219.146.27.69,21,10
11.73.5.169,9,10
219.146.29.226,1,9
219.146.27.65,8,10
219.146.27.69,8,10
219.146.29.230,2,9
219.146.27.69,11,10
219.146.27.69,9,10
11.73.5.89,1,2
116.251.113.57,0,5
140.249.128.89,1,8
219.146.26.210,113,9
140.249.133.61,1,7
219.146.27.65,10,10
140.249.132.65,0,7
219.146.26.210,7,9
140.205.26.217,0,5
140.249.132.69,1,7
219.146.27.65,8,10
11.95.17.81,0,3
140.249.133.81,1,7
11.73.5.97,1,2
219.146.27.69,21,10
11.73.5.89,0,2
116.251.113.57,8,10
219.146.29.230,2,9
219.146.29.230,2,9
140.249.128.133,14,8
116.251.113.221,0,5
219.146.27.69,9,10
219.146.26.210,10,9
219.146.27.69,10,10
219.146.27.69,12,10
219.146.29.234,2,9
116.251.113.73,0,5
103.52.86.110,1,4
10.102.10.105,-1,4
103.41.143.46,0,5
103.52.86.134,0,4
10.102.10.65,0,4
219.146.26.202,8,9
219.146.27.69,55,10
219.146.27.65,9,10
140.249.133.101,1,7
10.54.143.209,0,3
219.146.27.65,10,10
219.146.26.214,7,9
140.249.128.153,2,8
219.146.27.69,10,10
140.249.128.205,7,8
219.146.27.65,32,10
219.146.27.69,10,10
219.146.27.65,10,10
219.146.27.69,11,10
219.146.27.65,21,10
219.146.26.206,17,9
219.146.27.65,23,10
219.146.27.69,12,10
219.146.27.65,19,10
219.146.27.65,15,10
219.146.27.69,11,10
219.146.27.65,8,10
219.146.27.69,11,10
219.146.27.69,12,10
140.249.132.69,1,7
103.41.143.54,0,5
219.158.8.122,2,8
140.249.132.101,9,8
219.146.26.214,7,9
140.249.132.105,1,7
219.146.26.202,6,9
140.249.132.57,1,7
140.249.128.209,7,8
140.205.26.217,0,5
219.146.26.210,7,9
219.146.27.69,11,10
219.146.27.69,14,10
11.95.17.137,0,4
219.146.29.230,1,9
219.146.27.69,11,10
219.146.27.65,11,10
140.249.128.101,12,8
219.146.27.65,8,10
219.146.27.69,29,10
219.146.26.214,14,9
219.146.27.69,11,10
103.41.143.137,0,4
140.249.128.177,2,8
116.251.113.33,1,5
103.41.143.50,5,5
140.205.26.217,2,5
219.146.27.65,30,10
219.146.27.69,7,10
219.146.27.69,9,10
140.249.128.133,6,8
119.167.86.90,0,4
140.249.128.169,2,8
219.146.29.238,2,9
219.146.27.69,10,10
140.249.128.81,2,8
116.251.117.210,0,4
11.73.5.153,1,7
219.146.27.69,10,10
219.146.27.65,7,10
219.146.27.69,10,10
219.146.26.210,9,9
219.146.26.210,8,9
219.146.26.202,6,9
219.146.27.65,8,10
103.41.143.54,0,5
11.73.5.89,1,2
140.205.26.217,0,5
219.146.27.69,10,10
219.146.26.202,6,9
120.222.48.29,2,7
140.249.132.65,2,7
219.146.29.226,6,9
219.146.26.210,9,9
219.146.26.206,7,9
219.146.26.214,7,9
219.146.27.65,9,10
219.146.27.69,39,10
219.146.27.65,10,10
219.146.27.69,22,10
219.146.27.69,11,10
219.146.27.69,25,10
140.249.133.81,1,7
116.251.113.33,0,5
219.146.29.230,2,9
116.251.127.62,2,9
219.146.26.202,8,9
219.146.26.214,7,9
103.52.86.66,8,8
219.146.27.69,9,10
219.146.27.65,8,10
116.251.117.198,1,4
103.52.86.82,1,4
140.249.132.61,2,7
116.251.113.221,0,5
140.249.128.117,1,8
140.249.133.69,1,7
140.249.132.57,2,7
140.249.133.81,1,7
140.249.128.101,6,8
140.249.132.77,1,7
140.249.133.77,2,7
219.146.27.69,11,10
219.146.27.69,7,10
219.146.26.214,8,9
10.54.188.202,0,3
219.146.27.65,101,10
219.146.27.65,86,10
219.146.27.65,10,10
219.146.29.238,12,9
120.192.93.193,1,7
219.146.27.69,31,10
219.146.27.65,7,10
219.158.103.30,26,10
11.95.17.161,-6,8
10.54.143.217,0,3
103.52.86.122,0,4
11.73.5.153,1,2
219.146.29.238,2,9
140.249.133.57,1,7
219.146.29.234,2,9
140.249.128.81,2,8
116.251.113.53,0,5
219.146.27.69,83,10
140.249.133.57,1,7
140.249.128.137,20,8
140.249.133.61,2,7
140.249.132.57,2,7
140.249.128.133,7,8
140.249.128.133,7,8
140.249.132.61,0,7
11.95.17.73,0,3
11.73.5.177,1,2
140.249.132.81,1,7
103.41.143.58,0,5
219.146.29.230,1,9
140.249.132.65,2,7
116.251.113.33,0,5
11.73.5.185,0,5
219.146.27.69,12,10
103.52.86.62,0,4
219.146.27.69,12,10
219.146.27.69,23,10
140.249.132.101,1,7
140.249.133.65,1,7
140.205.26.217,3,4
140.249.128.185,7,8
219.146.26.202,6,9
219.146.27.69,-7,10
219.146.27.65,9,10
140.249.128.193,2,8
219.146.27.65,13,10
219.146.27.65,7,10
103.41.143.110,0,5
140.249.133.53,2,7
219.146.26.214,26,9
140.249.128.57,9,8
140.249.128.241,2,8
219.146.27.65,7,10
219.146.27.69,11,10
140.249.132.61,1,7
140.249.132.101,1,7
219.146.26.206,1,9
219.146.27.65,9,10
140.249.128.161,2,8
140.249.128.149,8,8
219.146.27.69,10,10
140.249.133.101,1,7
140.249.128.177,1,8
140.249.128.125,9,8
11.247.238.58,0,1
140.249.128.145,4,8
10.102.10.149,0,4
219.146.26.202,4,9
219.146.26.210,44,9
140.249.128.77,6,8
116.251.115.53,0,5
103.41.143.50,1,5
140.205.26.217,0,5
116.251.113.73,0,5
219.146.27.69,10,10
11.73.5.73,2,2
140.249.128.53,7,8
11.73.5.161,1,2
219.146.29.238,2,9
140.249.133.81,1,7
219.146.27.69,9,10
219.146.27.65,10,10
140.249.128.125,7,8
219.146.26.202,5,9
219.146.27.69,9,10
219.146.27.69,11,10
11.247.239.58,0,1
103.41.143.46,0,5
11.247.236.58,0,1
219.146.29.230,2,9
219.146.26.206,9,9
140.249.128.141,6,8
219.146.27.65,8,10
103.41.143.118,0,5
219.146.26.210,7,9
219.146.26.206,60,9
219.146.26.214,26,9
219.146.26.214,7,9
219.146.26.202,2,9
219.146.26.202,6,9
219.146.29.230,2,9
219.146.29.234,2,9
103.41.143.50,0,5
140.249.129.237,4,8
219.146.29.234,2,9
103.41.143.73,0,4
103.52.86.70,0,4
219.146.27.65,6,10
219.146.27.69,9,10
219.146.27.69,10,10
140.249.132.81,1,7
219.146.26.210,4,9
219.146.27.65,29,10
219.146.26.206,9,9
219.146.26.210,9,9
219.146.26.214,7,9
219.146.27.65,8,10
219.146.27.65,9,10
219.146.27.65,10,10
219.146.27.69,12,10
219.146.27.69,12,10
219.146.26.210,10,9
219.146.27.69,9,10
219.146.26.202,18,10
219.146.27.69,11,10
219.146.26.206,11,9
219.146.27.65,8,10
140.249.129.241,13,9
219.146.27.69,11,10
219.146.27.69,9,10
219.146.26.206,19,9
219.146.26.214,8,9
219.146.26.206,9,9
219.146.27.69,9,10
219.146.27.69,9,10
11.247.238.58,0,1
219.146.29.234,3,9
11.95.17.225,1,5
219.146.27.65,26,10
219.146.27.69,10,10
103.52.86.66,0,5
140.249.128.193,1,8
140.249.128.225,4,8
103.41.143.50,0,5
219.146.29.238,2,9
140.249.128.89,1,8
219.146.26.214,8,9
219.146.27.69,10,10
219.146.29.238,4,9
219.146.27.69,10,10
219.146.27.65,8,10
219.146.29.234,2,9
219.146.26.210,30,9
219.146.26.214,25,9
219.146.27.65,12,10
219.146.27.65,10,10
219.146.27.69,12,10
219.146.27.65,8,10
219.146.26.202,58,9
219.146.26.210,19,9
116.251.113.53,0,5
10.54.160.109,0,3
116.251.113.53,1,5
219.146.27.69,11,10
219.146.27.69,11,10
219.146.29.234,2,9
219.146.27.65,9,10
140.249.128.93,6,8
140.249.132.101,1,7
116.251.113.53,0,5
140.249.128.253,6,8
219.146.27.69,8,10
219.146.27.69,9,10
219.146.27.65,11,10
219.146.26.202,7,9
219.146.27.69,11,10
219.146.26.210,8,9
219.146.27.65,27,10
116.251.113.221,2,8
140.249.133.61,1,7
219.146.29.226,3,9
140.249.128.217,2,8
219.146.27.65,8,10
219.146.26.206,7,9
219.146.26.214,7,9
219.146.26.206,47,9
219.146.26.202,26,9
219.146.26.206,38,9
219.146.26.210,10,9
219.146.27.65,9,10
219.146.26.206,7,9
140.249.133.73,1,7
219.146.29.230,2,9
116.251.113.33,0,5
219.146.27.65,9,10
116.251.117.214,1,4
11.73.5.113,2,2
219.146.27.65,7,10
103.52.86.54,0,4
140.249.133.61,1,7
211.137.177.38,0,5
219.146.27.65,10,10
140.249.133.61,2,7
103.41.143.50,1,5
116.251.113.33,0,5
219.146.27.65,9,10
219.146.29.238,3,9
11.247.236.58,0,3
219.146.27.65,25,10
140.205.26.217,1,5
140.249.133.69,0,7
219.146.27.65,10,10
219.146.27.69,10,10
219.146.27.65,10,10
116.251.117.206,0,4
116.251.113.33,0,5
103.41.143.114,0,5
140.249.133.65,0,7
140.249.128.209,6,8
140.249.133.105,1,7
219.146.27.65,8,10
140.249.128.169,1,8
140.249.128.133,5,8
219.146.26.210,27,9
140.249.132.101,1,7
219.146.26.210,42,9
219.146.26.202,5,9
140.249.132.101,1,7
116.251.113.221,1,2
140.249.128.109,3,8
219.146.27.69,23,10
219.146.27.65,9,10
140.249.133.101,6,8
140.249.133.61,2,7
219.146.27.69,6,10
140.249.128.113,9,8
219.146.27.65,9,10
140.249.128.157,7,8
219.146.27.65,11,10
219.146.27.65,8,10
140.249.128.173,8,8
103.41.143.46,0,5
219.146.26.210,110,9
219.146.27.65,9,10
140.249.128.57,2,8
140.249.128.245,9,8
219.146.27.69,5,10
140.249.128.253,7,8
116.251.117.214,0,4
10.102.10.105,0,4
103.52.86.62,0,1
140.249.128.41,2,8
10.54.189.26,0,3
219.146.27.69,13,10
219.146.27.65,28,10
219.146.27.69,6,10
11.247.238.58,0,1
10.54.188.242,0,3
219.146.26.214,22,9
219.146.29.234,2,9
219.146.27.69,9,10
140.249.133.53,1,7
140.249.132.73,1,7
11.73.5.137,1,2
219.146.27.65,8,10
219.146.27.69,11,10
219.146.29.234,2,9
219.146.27.65,8,10
219.146.27.69,20,10
219.146.27.69,11,10
219.146.29.234,1,9
219.146.29.238,0,9
140.249.128.113,7,8
219.146.26.202,5,9
116.251.113.221,0,5
219.146.26.214,6,9
140.249.128.197,1,8
116.251.117.210,21,4
219.146.26.206,73,9
219.146.26.206,50,9
219.146.26.206,37,9
219.146.26.202,59,9
219.146.26.202,58,9
219.146.29.234,3,9
219.146.27.65,9,10
219.146.26.210,8,9
219.146.27.65,8,10
219.146.27.65,9,10
219.146.27.69,13,10
219.146.26.202,16,9
219.146.26.202,29,9
219.146.26.206,7,9
219.146.27.69,12,10
219.146.29.234,4,9
140.249.128.229,7,8
140.249.128.57,2,8
219.146.27.65,9,10
219.146.27.69,11,10
219.146.26.206,8,9
219.146.26.206,7,9
219.146.27.65,21,10
219.146.26.206,7,9
219.146.27.65,8,10
219.146.27.69,10,10
219.146.26.214,7,9
219.146.26.206,7,9
103.41.143.118,0,5
140.249.128.121,4,8
219.146.26.206,8,9
219.146.26.214,7,9
140.249.128.157,6,8
10.54.188.202,0,3
11.73.5.105,2,2
116.251.113.33,0,5
116.251.113.53,0,5
140.249.129.237,6,8
140.249.132.77,1,7
211.137.176.105,9,9
116.251.117.214,0,3
219.146.26.202,4,9
219.146.27.65,10,10
219.146.27.65,8,10
219.146.27.69,11,10
219.146.27.69,15,10
219.146.26.210,17,9
219.146.26.214,18,9
219.146.27.65,8,10
103.41.143.58,0,5
11.95.17.89,0,3
140.249.132.73,2,7
219.146.26.202,4,9
103.41.143.118,0,4
219.146.27.69,9,10
140.249.128.125,9,8
140.249.133.57,1,7
219.146.27.69,11,10
219.146.27.65,7,10
140.249.128.141,8,8
140.249.128.169,2,8
219.146.27.69,12,10
219.146.27.69,9,10
219.146.26.202,8,9
11.73.5.153,7,9
219.146.26.206,7,9
219.146.27.65,13,10
140.249.132.57,1,7
219.146.27.65,8,10
219.146.26.202,7,9
219.146.27.65,8,10
219.146.26.206,7,9
219.146.27.65,8,10
219.146.27.69,9,10
219.146.29.238,4,9
219.146.26.202,6,9
219.146.27.65,10,10
219.146.27.69,38,10
219.146.27.65,9,10
219.146.29.230,2,9
219.146.29.234,2,9
116.251.113.53,1,5
219.146.27.65,7,10
140.249.133.65,1,7
219.146.27.65,25,10
103.41.143.54,0,5
219.146.27.65,9,10
10.102.10.133,0,4
219.146.27.69,9,10
219.146.27.69,11,10
219.146.26.206,8,9
219.146.26.210,9,9
103.41.143.58,1,5
103.41.143.65,0,4
140.205.26.217,1,5
219.146.27.65,11,10
116.251.113.45,0,5
120.192.93.189,12,10
219.146.27.65,8,10
219.146.27.69,11,10
11.73.5.185,2,9
116.251.113.73,0,5
103.41.143.58,0,5
219.146.27.65,29,10
219.146.27.65,64,10
27.221.86.129,0,5
10.54.160.73,2,9
11.95.17.193,-1,3
116.251.127.62,0,4
11.73.5.137,3,2
140.249.128.165,6,8
140.249.128.253,6,8
10.54.189.22,0,4
219.146.27.69,9,10
116.251.113.221,0,5
219.146.29.234,2,9
116.251.115.53,0,5
219.146.26.202,7,9
103.41.143.46,0,5
211.137.176.105,6,8
10.102.10.93,0,4
103.41.143.118,0,5
120.192.93.189,0,4
140.249.132.65,2,7
140.249.128.145,3,8
219.146.27.65,9,10
11.73.5.97,2,8
140.249.128.101,6,8
219.146.26.214,7,9
140.249.128.165,7,8
219.146.27.65,5,10
219.146.29.234,1,9
11.73.5.97,2,2
11.73.5.185,2,2
219.146.26.202,7,9
116.251.127.26,0,4
11.247.239.58,0,1
219.146.27.65,7,10
219.146.26.202,6,9
219.146.27.69,11,10
103.41.143.58,1,5
219.146.27.69,10,10
116.251.127.42,0,4
219.146.29.238,45,9
116.251.117.214,0,4
219.146.27.65,7,10
219.146.26.202,6,9
219.146.29.238,2,9
103.41.143.114,0,5
103.41.143.114,0,5
219.146.29.230,2,9
103.41.143.46,0,5
219.146.26.202,4,9
219.146.29.234,38,9
140.249.128.145,4,8
140.249.128.101,6,8
219.146.26.206,6,9
11.95.17.241,0,5
103.41.143.54,0,5
219.146.26.202,5,9
140.249.128.41,2,8
219.146.27.69,5,10
219.146.27.65,8,10
140.249.128.97,2,8
219.146.27.69,6,10
140.249.128.117,2,8
140.249.128.153,2,8
219.146.27.65,8,10
140.249.128.85,6,8
219.146.27.65,10,10
116.251.113.53,0,4
140.249.133.101,1,7
140.249.132.61,1,7
140.249.133.77,0,7
10.102.10.137,0,4
140.249.128.245,7,8
140.249.129.229,2,8
219.146.27.65,5,10
140.249.133.57,1,7
219.146.27.69,15,10
140.249.132.77,1,7
140.249.128.97,2,8
219.146.27.65,10,10
140.249.128.69,5,8
140.249.128.89,2,8
219.146.26.202,4,9
140.249.129.245,5,8
10.54.189.22,2,2
219.146.27.65,8,10
140.249.133.101,1,7
219.146.27.69,16,10
140.249.128.173,8,8
140.249.128.133,7,8
219.146.27.69,8,10
219.146.26.206,7,9
140.249.133.101,2,7
219.146.27.65,8,10
219.146.26.202,9,9
219.146.26.206,8,9
219.146.27.69,10,10
219.146.27.69,10,10
219.146.26.210,9,9
219.146.26.210,8,9
219.146.27.65,15,10
219.146.26.202,51,9
140.249.132.81,1,7
219.146.27.65,10,10
219.146.27.69,12,10
219.146.27.65,10,10
219.146.27.65,19,10
219.146.27.65,16,10
219.146.26.214,7,9
219.146.27.69,10,10
219.146.27.69,9,10
219.146.27.69,11,10
219.146.27.65,8,10
219.146.27.69,11,10
219.146.29.230,2,9
10.54.188.178,0,3
140.249.132.61,1,7
11.73.5.161,3,2
140.249.132.65,1,7
219.146.29.226,2,9
219.146.29.230,2,9
219.146.27.65,9,10
116.251.117.206,0,4
116.251.113.57,0,5
219.146.27.65,10,10
219.146.27.65,8,10
140.249.133.69,2,7
219.146.27.69,11,10
219.146.27.70,9,11
219.146.26.210,9,9
219.146.26.210,15,9
219.146.26.210,17,9
219.146.27.69,9,10
219.146.27.65,10,10
219.146.29.226,3,9
103.52.86.50,0,4
140.249.133.101,1,7
116.251.114.114,0,4
116.251.113.45,0,5
116.251.113.53,0,5
140.249.133.81,2,7
116.251.113.53,0,5
219.146.27.65,22,10
11.73.5.137,2,2
140.249.132.53,1,7
140.249.133.65,1,7
116.251.113.57,0,5
140.249.128.161,2,8
219.146.27.65,9,10
116.251.127.58,0,4
116.251.113.57,0,5
140.249.133.77,7,7
219.146.27.65,12,10
219.146.27.65,8,10
140.249.133.77,5,7
211.137.196.149,7,8
211.137.196.149,4,2
219.146.27.69,11,10
219.146.29.238,2,9
219.146.29.230,2,9
116.251.126.246,1,4
140.249.128.69,15,8
219.146.26.214,8,9
219.146.27.65,8,10
219.146.27.69,11,10
219.146.27.69,11,10
112.224.126.25,13,10
219.146.27.65,8,10
219.146.27.65,10,10
219.146.27.69,11,10
219.146.26.214,8,9
219.146.26.202,7,9
219.146.27.65,10,10
219.146.26.214,25,9
219.146.26.214,20,9
219.146.27.70,10,11
219.146.26.210,79,9
219.146.27.69,11,10
219.146.27.69,101,10
219.146.26.206,7,9
219.146.26.214,18,9
10.90.187.58,0,1
140.249.132.65,2,7
219.146.27.69,13,10
219.146.27.65,10,10
219.146.29.226,3,9
219.146.27.69,10,10
219.146.29.238,2,9
11.73.5.121,2,2
10.54.188.178,0,3
11.95.17.105,0,3
140.249.132.105,1,7
140.249.133.61,2,7
219.146.27.65,7,10
11.73.5.185,2,2
11.73.5.121,2,2
140.249.128.201,7,9
219.146.27.69,9,10
219.146.26.202,7,9
219.146.26.206,7,9
120.192.97.45,9,10
219.146.27.65,10,10
103.52.86.106,0,5
219.146.26.202,6,9
219.146.27.65,7,10
10.102.10.85,0,5
116.251.113.73,0,5
10.102.10.129,0,4
140.249.132.53,1,7
116.251.113.33,0,5
219.146.27.69,23,10
116.251.117.206,0,4
103.52.86.78,0,4
10.54.160.133,0,3
11.73.5.105,2,2
11.95.17.65,0,3
103.52.86.66,0,4
10.54.188.194,0,3
219.146.27.65,9,10
219.146.27.69,9,10
219.146.27.69,9,10
140.205.26.217,0,5
103.41.143.65,0,4
10.54.160.53,0,3
219.146.27.65,8,10
11.73.5.73,2,2
116.251.115.53,2,2
219.146.27.65,6,10
11.219.68.26,0,3
219.146.26.206,8,9
11.73.5.145,7,2
11.73.5.97,0,2
11.73.5.73,1,2
11.73.5.145,9,2
11.73.5.89,2,2
219.146.27.69,9,10
11.73.5.113,3,2
140.249.132.73,1,7
103.41.143.46,0,5
116.251.113.37,4,5
219.146.27.65,8,10
140.249.132.81,1,7
11.73.5.97,2,2
10.54.143.197,0,3
140.249.133.81,1,7
140.249.132.81,1,7
140.249.132.77,0,7
219.146.27.69,9,10
10.54.143.249,1,3
11.95.17.113,0,3
103.41.143.118,0,5
140.249.132.65,0,7
140.249.132.57,1,7
11.95.17.73,0,3
10.54.143.229,0,3
219.146.26.206,8,9
219.146.27.65,10,10
140.249.132.81,1,7
116.251.117.202,0,5
11.73.5.145,10,10
27.221.43.13,1,7
11.219.68.2,0,3
116.251.127.70,0,4
140.249.132.105,1,7
140.249.133.53,2,7
116.251.127.18,0,4
140.249.132.81,2,7
116.251.127.58,0,4
11.219.68.42,0,3
10.54.189.38,0,3
103.52.86.70,1,4
103.52.86.118,0,4
140.249.132.105,2,7
103.41.143.118,1,5
140.249.128.201,1,8
219.146.26.210,8,9
219.146.26.210,9,9
219.146.29.226,54,9
219.146.29.226,20,9
219.146.29.226,14,9
219.146.29.226,36,9
219.146.29.226,15,9
219.146.26.206,7,9
10.90.187.58,0,1
219.146.29.238,2,9
219.146.29.234,1,9
11.247.239.58,0,1
103.41.143.46,0,5
103.41.143.58,0,5
103.41.143.69,0,5
140.249.132.105,1,7
140.249.132.61,1,7
219.146.27.69,12,10
11.73.5.161,2,2
116.251.113.53,0,5
211.137.177.141,1,8
10.54.188.214,0,3
219.146.27.65,10,10
10.102.10.121,1,9
219.146.27.65,5,10
219.146.26.214,8,9
219.146.29.226,2,9
103.41.143.110,0,5
140.205.26.217,0,5
116.251.113.57,0,5
103.41.143.50,0,5
219.146.27.69,9,10
11.247.239.58,4,1
219.146.26.202,6,9
116.251.113.37,0,5
219.146.27.69,9,10
219.146.27.69,11,10
103.52.86.138,0,4
140.249.132.101,2,7
11.247.238.58,0,5
219.146.27.65,8,10
103.41.143.145,1,4
219.146.26.206,6,9
103.41.143.110,0,5
219.146.27.69,9,10
116.251.117.206,1,5
140.249.128.41,2,8
140.249.132.61,0,7
103.41.143.137,0,4
219.146.27.69,9,10
219.146.27.69,23,10
103.41.143.110,0,4
140.249.133.53,0,7
116.251.113.53,0,5
116.251.127.46,0,4
219.146.27.65,8,10
11.73.5.129,0,7
219.146.27.65,6,10
103.41.143.114,0,5
211.137.177.34,31,10
140.205.26.217,0,5
11.73.5.113,11,10
219.146.27.69,10,10
103.41.143.110,0,5
116.251.127.34,0,4
116.251.114.114,0,4
219.146.27.65,8,10
219.146.26.206,5,9
219.146.27.69,9,10
116.251.113.57,0,5
10.54.143.209,0,1
103.41.143.46,0,5
103.41.143.114,1,5
116.251.113.73,0,5
103.41.143.110,0,5
11.95.17.177,0,3
140.249.132.73,1,7
219.146.27.69,38,10
116.251.113.53,0,5
219.146.26.214,9,9
10.54.188.242,0,3
219.146.27.69,41,10
103.41.143.110,0,5
219.146.29.238,2,9
219.146.27.69,18,10
219.146.27.65,33,10
219.146.27.65,9,10
219.146.26.210,8,9
219.146.27.69,9,10
219.146.29.238,2,9
103.41.143.114,0,5
119.167.86.122,0,8
219.146.26.210,7,9
11.219.68.26,0,3
219.146.29.238,2,9
116.251.113.73,0,5
10.54.160.45,-5,3
219.146.26.210,9,9
219.146.29.238,1,9
116.251.127.34,0,4
103.41.143.73,0,4
103.52.86.66,0,4
219.146.27.65,10,10
219.146.27.65,7,10
219.146.26.210,5,9
219.146.27.69,9,10
219.146.29.234,2,9
10.102.10.117,0,4
219.146.29.238,4,9
140.249.128.209,6,8
140.249.133.69,4,8
120.192.93.193,1,5
103.41.143.46,0,5
116.251.113.221,0,5
11.73.5.153,4,2
140.249.128.125,14,8
219.146.27.69,9,10
140.249.128.133,6,8
219.146.26.202,6,9
140.249.133.61,1,7
140.249.128.249,2,8
219.146.29.230,2,9
140.249.132.53,1,7
219.146.27.65,11,10
219.146.26.202,6,9
103.41.143.46,0,5
219.146.27.69,9,10
219.146.29.230,-5,9
219.146.29.230,2,9
219.146.26.206,7,9
140.249.128.109,4,8
103.52.86.82,0,4
219.146.26.214,22,9
219.146.27.65,9,10
103.41.143.114,0,5
219.146.29.230,2,9
219.146.26.206,7,9
140.249.132.57,0,7
140.249.128.253,7,8
140.249.128.197,1,8
219.146.27.69,98,10
219.146.27.69,11,10
140.249.128.93,6,8
140.249.128.137,2,8
140.249.128.121,4,8
219.146.26.202,7,9
140.249.128.197,2,8
140.249.129.233,0,8
140.249.132.101,0,7
140.249.128.145,3,8
140.249.128.109,3,8
219.146.29.230,2,9
140.249.128.181,5,8
140.249.128.89,0,7
140.249.133.105,1,7
219.146.29.226,2,9
219.146.27.65,10,10
140.249.132.53,1,7
140.249.128.245,3,8
140.249.132.61,2,7
140.249.133.73,1,7
219.146.27.69,9,10
219.146.29.226,2,9
219.146.29.238,8,9
140.249.128.177,2,8
10.54.189.22,0,3
140.249.129.233,7,9
219.146.29.230,2,9
140.249.132.69,1,7
140.249.132.101,1,7
140.249.132.61,0,7
140.249.128.221,6,9
103.41.143.73,4,4
140.249.128.41,2,8
10.54.160.117,0,3
219.146.29.234,1,9
116.251.115.53,8,10
219.146.26.214,6,9
219.146.26.210,6,9
219.146.26.214,4,9
219.146.26.202,8,9
219.146.27.69,9,10
219.146.27.69,11,10
219.146.27.65,37,10
219.146.27.69,9,10
219.146.26.214,7,9
219.146.27.69,9,10
140.249.128.205,7,8
103.41.143.118,0,5
219.146.27.69,9,10
219.146.27.69,12,10
219.146.27.69,10,10
219.146.27.65,16,10
219.146.26.202,8,9
219.146.27.69,9,10
219.146.26.214,7,9
219.146.27.69,9,10
219.146.26.210,9,9
219.146.26.202,7,9
219.146.26.202,7,9
219.146.29.230,2,9
103.41.143.46,0,5
140.249.133.73,1,7
219.146.29.234,2,9
219.146.27.69,9,10
219.146.27.65,11,10
140.249.133.73,2,7
219.146.26.206,7,9
219.146.27.69,21,10
219.146.27.69,18,10
219.146.26.210,14,9
219.146.26.206,7,9
219.146.26.210,9,9
219.146.26.202,6,9
219.146.27.65,59,10
219.146.27.69,10,10
219.146.26.214,42,9
116.251.113.53,0,5
10.54.188.202,0,3
116.251.113.53,0,4
10.54.160.9,0,3
140.249.133.105,4,7
